time;duration;id;artist;title;hook;cover
2025-06-19 00:04:54;228;31645953;Modern Talking;You're my heart, you're my soul (Original Short Mix '84);no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:08:37;206;31645960;Boney M;Daddy Cool;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:13:02;227;31645965;Udo Lindenberg;Ich lieb' dich überhaupt nicht mehr;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:16:41;227;31645970;Roxette;Fading like a flower (Everytime you leave);no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:20:16;237;31645974;Pet Shop Boys;Go west;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:25:39;206;31645981;Marque;One to make her happy;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:31:06;235;31645989;Cher;Save up all your tears;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:35:15;202;31645993;Nik Kershaw;Wide boy;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:38:33;184;31645999;Simon & Garfunkel;El condor pasa (If I could);no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:42:11;194;31646005;Bruno Mars;Count on me;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:45:21;202;31646010;Robert Palmer;I'll be your baby tonight;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:49:23;222;31646017;Bette Midler;Beast of burden;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:52:59;254;31646021;Bill Withers;Lean on me;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 00:56:44;198;31646027;Camouflage;The great commandment;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-19 01:04:25;219;31646034;Billy Joel;We didn't start the fire;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
