time;duration;id;artist;title;hook;cover
2025-06-07 00:00:01;260;31595943;The Mavericks;Dance the night away;https://hooksswr-a.akamaihd.net/99005/M0234675.008.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.14361638?stationid=28465
2025-06-07 00:04:39;197;31595958;C.C. Catch;Back seat of your Cadillac;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:08:03;156;31595964;Sutherland Brothers & Quiver;Arms of Mary;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:11:25;250;31595972;Tears For Fears;Everybody wants to rule the world;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:15:31;222;31595978;Rod Stewart;Downtown train;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:19:16;231;31595984;Udo Lindenberg;Durch die schweren Zeiten;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:24:13;249;31595996;Billy Joel;We didn't start the fire;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:28:17;212;31596000;Mrs. Greenbird;Shooting stars & fairy tales;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:33:11;205;31596007;Janet Jackson;Whoops now;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:36:39;229;31596015;Van Halen;Jump;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:42:12;265;31596024;Lynyrd Skynyrd;Sweet home Alabama;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:46:34;197;31596033;Michael Bublé;It's a beautiful day;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:49:52;205;31596039;Sixpence None The Richer;Kiss me;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:54:09;159;31596051;Otis Redding;(Sittin' on) The dock of the bay;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 00:56:41;229;31596056;Chris DeBurgh;High on emotion;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:04:31;194;31596065;Maywood;Late at night;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:07:47;158;31596068;Lost Frequencies feat. Janieck Devy;Reality;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:11:02;267;31596072;Haddaway;What is love;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:15:27;220;31596076;Peter Gabriel;Solsbury Hill;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:19:08;217;31596081;Eddy Grant;I don't wanna dance;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:23:42;177;31596087;Nena;Leuchtturm;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:26:40;259;31596090;Zucchero & Paul Young;Senza una donna;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:32:15;205;31596096;John Waite;Missing you;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:35:37;182;31596100;Atomic Kitten;Whole again;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:39:42;265;31596105;Midge Ure;If I was;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:42:32;175;31596109;Scott McKenzie;San Francisco;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:45:21;234;31596111;Humpe & Humpe;Careless love;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:49:19;202;31596115;Bell Book & Candle;Rescue me;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:53:30;205;31596120;Uriah Heep;Free me;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 01:56:31;229;31596124;Sydney Youngblood;Sit and wait;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 02:04:16;232;31596131;Shania Twain;That don't impress me much;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2025-06-07 02:08:56;185;31596134;Barry Manilow;Can't smile without you;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
