time;duration;id;artist;title;hook;cover
2024-11-11 00:00:05;176;30692878;Gladys Knight & The Pips;Everybody needs love;no hook;no cover
2024-11-11 00:00:01;227;30692887;Eddy Grant;Electric Avenue;https://hooksswr-a.akamaihd.net/99005/M0103781.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.9324506?stationid=28466
2024-11-11 00:03:39;182;30692894;UB 40;Red red wine;https://hooksswr-a.akamaihd.net/99005/M0003253.009.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.4170214?stationid=28466
2024-11-11 00:06:35;283;30692899;Gwen Stefani;Early winter;https://hooksswr-a.akamaihd.net/99005/M0060570.004.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.7604482?stationid=28466
2024-11-11 00:11:17;239;30692910;Héroes Del Silencio;Entre dos tierras;https://hooksswr-a.akamaihd.net/99005/M0065782.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.7849410?stationid=28466
2024-11-11 00:15:18;330;30692912;Peter Gabriel;Don't give up;https://hooksswr-a.akamaihd.net/99005/M0287517.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.25915535?stationid=28466
2024-11-11 00:22:07;202;30692921;Eagles;Take it easy;https://hooksswr-a.akamaihd.net/99005/M0088659.012.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.8986797?stationid=28466
2024-11-11 00:25:25;255;30692929;Kim Wilde;You keep me hangin' on;https://hooksswr-a.akamaihd.net/99005/M0002296.010.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.6787734?stationid=28466
2024-11-11 00:29:38;217;30692933;One Direction;Story of my life;https://hooksswr-a.akamaihd.net/99005/M0345641.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.41911999?stationid=28466
2024-11-11 00:31:30;191;30692942;Yazoo;Only you;https://hooksswr-a.akamaihd.net/99005/M0001541.007.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.3888224?stationid=28466
2024-11-11 00:34:30;271;30692947;Counting Crows;Mr. Jones;https://hooksswr-a.akamaihd.net/99005/M0025073.003.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.5508099?stationid=28466
2024-11-11 00:39:09;219;30692954;Billy Ocean;European Queen (no more love on the run);https://hooksswr-a.akamaihd.net/99005/M0040298.007.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.6547355?stationid=28466
2024-11-11 00:44:45;268;30692956;Starship;Nothing's gonna stop us now;https://hooksswr-a.akamaihd.net/99005/M0023564.009.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.6270665?stationid=28466
2024-11-11 00:49:11;232;30692962;Udo Lindenberg;Durch die schweren Zeiten;https://hooksswr-a.akamaihd.net/99005/M0425730.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.45013798?stationid=28466
2024-11-11 00:53:26;210;30692971;Roy Orbison;You got it;https://hooksswr-a.akamaihd.net/99005/M0024641.010.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.5400807?stationid=28466
2024-11-11 00:56:54;214;30692974;Mike & The Mechanics;Over my shoulder;https://hooksswr-a.akamaihd.net/99005/M0001849.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.3984227?stationid=28466
2024-11-11 01:00:04;214;30692980;Madcon feat. Ray Dalton;Don't worry;https://hooksswr-a.akamaihd.net/99005/M0388377.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.44443639?stationid=28466
2024-11-11 01:03:59;221;30692988;Pat Benatar;We belong;https://hooksswr-a.akamaihd.net/99005/M0038220.011.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.6507703?stationid=28466
2024-11-11 01:07:36;235;30692991;Nelson;I can't live without your love and affection;https://hooksswr-a.akamaihd.net/99005/M0511021.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.45986895?stationid=28466
2024-11-11 01:11:35;202;30692998;Falco;Rock me Amadeus;https://hooksswr-a.akamaihd.net/99005/M0040019.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.6537819?stationid=28466
2024-11-11 01:14:58;201;30693001;The Real Thing vs. Daren Deezer;You to me are everything;https://hooksswr-a.akamaihd.net/99005/M0538795.001.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.46172608?stationid=28466
