time;duration;id;artist;title;hook;cover
2025-02-08 00:00:01;203;31090177;The Pointer Sisters;American music;https://hooksswr-a.akamaihd.net/99005/1767040.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.46019521?stationid=28466
2025-02-08 00:03:45;200;31090190;Limahl;Never ending story;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:07:27;221;31090198;Adel Tawil;Ist da jemand;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:11:25;166;31090205;Manfred Mann;My name is Jack;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:14:17;281;31090213;Thompson Twins;Hold me now;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:19:20;196;31090219;Exile;You thrill me;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:22:50;241;31090230;Ten Sharp;You;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:26:48;250;31090238;Joe Cocker;You can leave your hat on;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:31:25;254;31090243;Roxette;It must have been love;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:35:37;142;31090252;Gerry & The Pacemakers;Ferry 'cross the Mersey;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:38:41;215;31090256;Peter Maffay;Die wilden Jahre;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:44:46;214;31090267;Diana Ross;Upside down;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:48:25;212;31090277;Eddie Rabbitt;Rocky Mountain music;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:52:02;266;31090282;Lighthouse Family;Free;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 00:56:26;225;31090291;Cyndi Lauper;True colors;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:12:25;201;31090312;Emilia;Big big world;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:15:57;246;31090315;Andreas Bourani;Auf anderen Wegen;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:20:02;245;31090322;Tina Turner;Two people;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:24:03;132;31090327;David Garrick;Dear Mrs. Applebee;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:26:29;272;31090331;Bruce Springsteen;Tougher than the rest;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:31:36;256;31090336;Johnny Hates Jazz;Turn back the clock;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:35:47;234;31090342;Nelly Furtado;I'm like a bird;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:40:00;378;31090349;Eagles;Lyin' eyes;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:46:44;273;31090359;Mr. Mister;Broken wings;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:52:15;231;31090366;Heinz Rudolf Kunze;Leg nicht auf;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 01:56:14;233;31090371;Climie Fisher;Love changes (everything);no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:03:52;240;31090377;T'Pau;China in your hand;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:07:48;221;31090384;The Bellamy Brothers;Crossfire;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:11:45;248;31090388;Enrique Iglesias;Hero;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:15:52;210;31090394;Marillion;Kayleigh;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:19:34;195;31090401;The Rolling Stones;Ruby Tuesday;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:23:18;225;31090404;Rosenstolz;Gib mir Sonne;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:26:59;230;31090413;Alvin Stardust;I feel like Buddy Holly;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:31:38;182;31090417;The New Seekers;Never ending song of love;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:34:39;241;31090422;Orchestral Manoeuvres In The Dark;Pandora's box;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:38:50;273;31090428;Eurythmics;The miracle of love;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:43:30;266;31090434;Herbert Grönemeyer;Alkohol;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:47:55;148;31090441;Soulful Dynamics;Mademoiselle Ninette;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:50:57;280;31090447;Elton John;I guess that's why they call it the Blues;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 02:55:33;269;31090453;Chris Rea;Josephine;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-02-08 03:03:41;245;31090459;Madonna;Papa don't preach;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
